"","Corr"
"4702",0.335059
"4703",0.261016
"4704",0.324213
"4705",0.167127
"4706",0.30762
"4707",0.152841
"4708",0.339683
"4709",0.357454
"4710",0.211167
"4711",0.0764732
"4712",0.0619042
"4713",0.218635
"4714",0.225278
"4715",0.189083
"4716",0.124584
"4717",0.224661
"4718",0.447007
"4719",0.0208518
"4720",0.312386
"4721",0.383409
"4722",0.113668
"4723",0.32225
"4724",0.334212
"4725",0.0907579
"4726",0.232728
"4727",0.257667
"4728",0.138064
"4729",0.185024
"4730",0.103267
"4731",0.0577781
"4732",0.242474
"4733",0.233911
"4734",0.0392447
"4735",0.261839
"4736",0.343838
"4737",0.244946
"4738",0.341037
"4739",0.249055
"4740",0.285687
"4741",0.322931
"4742",0.348151
"4743",0.320259
"4744",0.399806
"4745",0.236661
"4746",0.356406
"4747",0.203859
"4748",0.335373
"4749",0.382156
"4750",0.358328
"4751",0.229436
"4752",0.278955
"4753",0.259587
"4754",0.349817
"4755",0.257486
"4756",0.331302
"4757",0.407318
"4758",0.409527
"4759",0.260449
"4760",0.358031
"4761",NA
"4762",0.276596
"4763",0.401255
"4764",0.482445
"4765",0.307021
"4766",0.17448
"4767",0.247144
"4768",0.238878
"4769",0.221512
"4770",0.414052
"4771",0.383678
"4772",0.354037
"4773",0.283087
"4774",0.037214
"4775",0.330194
"4776",0.30713
"4777",0.327497
"4778",0.320365
"4779",0.377179
"4780",NA
"4781",0.337001
"4782",0.309162
"4783",0.226736
"4784",0.2638
"4785",0.443575
"4786",0.324782
"4787",0.360471
"4788",0.25464
"4789",0.282448
"4790",0.200889
"4791",0.198361
"4792",0.344848
"4793",0.190532
"4794",0.21686
"4795",0.20252
"4796",0.230505
"4797",0.176861
"4798",0.111248
"4799",0.108225
"4800",0.356247
"4801",0.323505
"4802",0.147192
"4803",0.378186
"4804",0.343088
"4805",0.479456
"4806",0.469805
"4807",0.41632
"4808",0.299778
"4809",0.10366
"4810",0.150615
"4811",0.217815
"4812",NA
"4813",0.228381
"4814",0.269922
"4815",0.292299
"4816",0.114848
"4817",0.0268631
"4818",0.0337697
"4819",0.142207
"4820",0.0621795
"4821",0.18991
"4822",0.135358
"4823",0.181966
"4824",0.314514
"4825",0.298442
"4826",0.251673
"4827",0.240015
"4828",0.151698
"4829",0.252667
"4830",0.18787
"4831",0.139756
"4832",0.23314
"4833",0.248347
"4834",0.248849
"4835",0.221627
"4836",0.112526
"4837",0.277573
"4838",0.114696
"4839",0.249553
"4840",0.273108
"4841",0.193971
"4842",0.20188
"4843",0.216843
"4844",0.231873
"4845",0.236285
"4846",0.259683
"4847",0.331857
"4848",0.267826
"4849",0.079571
"4850",0.120864
"4851",0.211524
"4852",0.138532
"4853",0.37039
"4854",0.267827
"4855",0.232868
"4856",0.301365
"4857",0.158903
"4858",0.192419
"4859",0.255792
"4860",0.174617
"4861",0.132225
"4862",0.207597
"4863",0.14912
"4864",0.271805
"4865",0.248571
"4866",0.124256
"4867",0.175712
"4868",0.169355
"4869",0.210589
"4870",0.388137
"4871",0.192948
"4872",0.125748
"4873",0.149363
"4874",0.0612779
"4875",0.356116
"4876",0.0684395
"4877",0.190321
"4878",0.150251
"4879",0.0992484
"4880",0.135028
"4881",0.0680949
"4882",0.0133047
"4883",0.170054
"4884",0.284592
"4885",0.113519
"4886",0.186772
"4887",0.270565
"4888",0.362007
"4889",0.243109
"4890",0.177564
"4891",0.222736
"4892",0.0843177
"4893",0.139285
"4894",0.202344
"4895",0.13102
"4896",0.142911
"4897",0.187065
"4898",0.0666827
"4899",0.0847921
"4900",0.0738201
"4901",0.0860806
"4902",0.0482379
"4903",0.0530044
"4904",0.173801
"4905",0.104821
"4906",0.108688
"4907",0.166215
"4908",0.129312
"4909",0.155732
"4910",0.257183
"4911",0.0617066
"4912",0.102398
"4913",0.104481
"4914",0.147962
"4915",0.282561
"4916",0.179106
"4917",0.2332
"4918",0.18829
"4919",0.306971
"4920",0.146864
"4921",0.164038
"4922",0.181506
"4923",0.218805
"4924",0.168071
"4925",0.170066
"4926",0.110581
"4927",0.180721
"4928",0.277089
"4929",0.273201
"4930",0.331835
"4931",0.266001
"4932",0.103375
"4933",0.0675487
"4934",0.118108
"4935",0.0696611
"4936",0.237434
"4937",0.183757
"4938",0.0253871
"4939",0.24681
"4940",0.101051
"4941",0.125051
"4942",0.239614
"4943",NA
"4944",0.178705
"4945",0.168588
"4946",0.198311
"4947",0.234077
"4948",0.309746
"4949",0.1862
"4950",0.0894677
"4951",0.0780889
"4952",0.22908
"4953",0.12544
"4954",0.172316
"4955",NA
"4956",0.143332
"4957",0.0479957
"4958",0.148475
"4959",0.0797076
"4960",0.152006
"4961",NA
"4962",0.0757176
"4963",0.0878999
"4964",0.139445
"4965",0.0293775
"4966",0.0920513
"4967",0.168145
"4968",0.194096
"4969",0.116168
"4970",0.164428
"4971",0.0941918
"4972",0.111419
"4973",0.122191
"4974",0.148071
"4975",0.115412
"4976",0.0563752
"4977",0.145483
"4978",0.0614834
"4979",0.155963
"4980",NA
"4981",0.177902
"4982",0.186659
"4983",0.00776428
"4984",NA
"4985",0.145257
"4986",0.192502
"4987",0.0809435
"4988",0.0988951
"4989",0.170193
"4990",0.282983
"4991",0.23631
"4992",0.249619
"4993",0.297966
"4994",0.185118
"4995",0.161271
"4996",0.149015
"4997",0.267941
"4998",0.259703
"4999",0.324616
"5000",0.276901
"5001",0.293073
"5002",0.256279
"5003",0.198536
"5004",0.158464
"5005",0.304224
"5006",0.273504
"5007",0.264588
"5008",0.214703
"5009",0.192878
"5010",0.158555
"5011",0.250281
"5012",0.256554
"5013",0.309266
"5014",0.172259
"5015",0.0814034
"5016",0.163636
"5017",0.213471
"5018",0.167027
"5019",0.246525
"5020",0.190861
"5021",0.208652
"5022",0.136748
"5023",NA
"5024",NA
"5025",0.200558
"5026",0.181247
"5027",0.0454167
"5028",0.289252
"5029",0.155753
"5030",0.179154
"5031",0.202227
"5032",0.0977651
"5033",0.188564
"5034",0.174735
"5035",0.234319
"5036",0.32178
"5037",0.135649
"5038",0.115018
"5039",0.0706796
"5040",0.191273
"5041",0.241969
"5042",0.0800127
"5043",0.0794085
"5044",0.0512166
"5045",0.107815
"5046",0.0561756
"5047",0.0635648
"5048",0.0487254
"5049",0.201028
"5050",0.256718
"5051",0.116225
"5052",0.176859
"5053",0.253961
"5054",0.15763
"5055",0.206799
"5056",0.164424
"5057",0.168994
"5058",0.121133
"5059",0.0690155
"5060",0.129967
"5061",0.167002
"5062",0.226548
"5063",0.0572405
"5064",0.120667
"5065",0.0676662
"5066",0.0301915
"5067",0.0785489
"5068",0.0671957
"5069",0.000242832
"5070",0.126407
"5071",0.0562166
"5072",0.0925249
"5073",0.0288989
"5074",0.0988998
"5075",0.0535519
"5076",0.175476
"5077",0.213858
"5078",0.097505
"5079",0.187633
"5080",0.0730919
"5081",0.266202
"5082",0.152911
"5083",0.240807
"5084",0.332496
"5085",0.319969
"5086",0.0950696
"5087",0.114425
"5088",0.161968
"5089",0.149753
"5090",0.123183
"5091",0.174656
"5092",0.10756
"5093",0.111403
"5094",0.341717
"5095",0.160149
"5096",0.213994
"5097",0.306824
"5098",0.0682695
"5099",0.0446414
"5100",0.0714466
"5101",0.026481
"5102",0.294659
"5103",0.169601
"5104",0.106258
"5105",0.266208
"5106",0.226023
"5107",0.169305
"5108",0.128342
"5109",0.184709
"5110",0.136275
"5111",0.0759691
"5112",0.128337
"5113",0.339272
"5114",0.398934
"5115",0.0923866
"5116",0.11996
"5117",NA
"5118",0.12159
"5119",0.158906
"5120",0.127586
"5121",0.0748623
"5122",0.0398114
"5123",-0.00884339
"5124",0.0471606
"5125",0.0423735
"5126",0.184056
"5127",0.0441988
"5128",0.0809511
"5129",0.0259369
"5130",0.129502
"5131",0.0252591
"5132",0.0575742
"5133",0.0326503
"5134",0.106891
"5135",0.1858
"5136",0.0949999
"5137",0.10591
"5138",0.100058
"5139",0.187888
"5140",0.255976
"5141",0.136298
"5142",0.0859735
"5143",0.194632
"5144",0.0464853
"5145",0.072286
"5146",0.0737781
"5147",0.210007
"5148",0.125276
"5149",0.117134
"5150",0.100682
"5151",0.12367
"5152",0.13126
"5153",NA
"5154",0.149869
"5155",0.105795
"5156",0.0435007
"5157",0.191472
"5158",0.230451
"5159",0.310694
"5160",0.270647
"5161",0.214791
"5162",0.207112
"5163",NA
"5164",0.176498
"5165",0.18738
"5166",0.161592
"5167",0.264326
"5168",0.289891
"5169",0.144188
"5170",0.11559
"5171",0.171645
"5172",0.140224
"5173",NA
"5174",0.311719
"5175",NA
"5176",0.0786524
"5177",0.168899
"5178",0.235286
"5179",0.297081
"5180",0.393902
"5181",0.0335919
"5182",0.058552
"5183",0.154951
"5184",NA
"5185",0.344383
"5186",0.26048
"5187",0.210505
"5188",0.25304
"5189",0.102582
"5190",0.202694
"5191",0.268886
"5192",0.193968
"5193",NA
"5194",0.11091
"5195",0.220132
"5196",0.250351
"5197",0.341453
"5198",0.293123
"5199",0.0877679
"5200",0.217908
"5201",0.232986
"5202",0.103404
"5203",0.329825
"5204",0.19584
"5205",0.105125
"5206",0.0626242
"5207",0.292514
"5208",0.0890333
"5209",0.230426
"5210",0.121724
"5211",0.0214944
"5212",0.189717
"5213",0.175577
"5214",0.0748112
"5215",0.214434
"5216",0.288699
"5217",0.191884
"5218",0.228962
"5219",0.260505
"5220",0.0736105
"5221",0.166371
"5222",0.0624173
"5223",0.180227
"5224",0.152974
"5225",0.113834
"5226",0.12144
"5227",NA
"5228",0.237109
"5229",0.0873043
"5230",0.161746
"5231",0.162007
"5232",0.0629537
"5233",0.169494
"5234",0.160501
"5235",0.23839
"5236",0.108996
"5237",0.173417
"5238",0.115593
"5239",0.149807
"5240",0.234737
"5241",0.256519
"5242",0.215957
"5243",0.273565
"5244",0.0440876
"5245",0.271118
"5246",0.208596
"5247",0.244253
"5248",0.200624
"5249",0.176434
"5250",0.173214
"5251",0.193967
"5252",0.100883
"5253",0.0701836
"5254",0.239095
"5255",0.243458
"5256",0.151672
"5257",0.217499
"5258",0.276629
"5259",0.326333
"5260",0.14084
"5261",0.106455
"5262",0.34818
"5263",0.232744
"5264",0.157681
"5265",0.0750747
"5266",0.201293
"5267",0.0091722
"5268",0.193289
"5269",0.165803
"5270",0.200602
"5271",0.236802
"5272",0.128036
"5273",0.195421
"5274",0.150952
"5275",0.220033
"5276",0.110151
"5277",0.165739
"5278",0.260565
"5279",0.1375
"5280",0.246946
"5281",0.370364
"5282",NA
"5283",0.253813
"5284",0.355224
"5285",0.184961
"5286",0.360022
"5287",0.16747
"5288",0.220884
"5289",0.228731
"5290",0.189467
"5291",0.103822
"5292",0.192414
"5293",0.0851416
"5294",0.0474533
"5295",0.225119
"5296",0.210625
"5297",0.124232
"5298",0.187179
"5299",0.203936
"5300",0.0867505
"5301",0.363156
"5302",0.270433
"5303",0.116507
"5304",0.172272
"5305",0.212083
"5306",0.280734
"5307",0.259855
"5308",0.197592
"5309",0.292916
"5310",0.11021
"5311",-0.0300395
"5312",0.123208
"5313",0.228615
"5314",0.0866051
"5315",0.0618245
"5316",0.131373
"5317",0.151418
"5318",0.131628
"5319",0.262813
"5320",0.0492707
"5321",0.131376
"5322",0.221868
"5323",0.214154
"5324",0.151345
"5325",0.179578
"5326",0.273087
"5327",0.248289
"5328",0.184671
"5329",0.0729961
"5330",0.224891
"5331",0.309335
"5332",NA
"5333",0.223371
"5334",0.211828
"5335",0.235647
"5336",0.0731002
"5337",0.110768
"5338",0.224641
"5339",0.131493
"5340",0.198039
"5341",0.158429
"5342",0.16968
"5343",NA
"5344",0.0984794
"5345",0.185611
"5346",0.216099
"5347",0.0837437
"5348",0.222486
"5349",0.176955
"5350",0.147212
"5351",0.216962
"5352",0.206583
"5353",0.247312
"5354",0.144848
"5355",0.219368
"5356",0.167193
"5357",0.120973
"5358",0.112653
"5359",0.155345
"5360",0.183739
"5361",0.161785
"5362",0.217512
"5363",NA
"5364",0.151113
"5365",0.11784
"5366",NA
"5367",0.0766929
"5368",0.304378
"5369",0.187866
"5370",0.178804
"5371",0.170931
"5372",0.0584743
"5373",0.285988
"5374",0.0851504
"5375",0.191515
"5376",0.123661
"5377",0.0949451
"5378",0.197558
"5379",0.100255
"5380",0.0768278
"5381",0.22271
"5382",0.210658
"5383",0.112988
"5384",NA
"5385",0.112999
"5386",0.176559
"5387",0.152325
"5388",0.230579
"5389",0.130594
"5390",NA
"5391",0.11596
"5392",0.31411
"5393",0.106016
"5394",0.143871
"5395",0.16677
"5396",0.172827
"5397",0.132821
"5398",0.0463908
"5399",0.153744
"5400",0.146645
"5401",0.109564
"5402",0.218677
"5403",0.0317373
"5404",0.153205
"5405",0.0824392
"5406",0.220385
"5407",0.14728
"5408",0.137825
"5409",0.0954879
"5410",0.133259
"5411",0.188211
"5412",0.0873748
"5413",0.287408
"5414",0.194048
"5415",0.304505
"5416",0.277206
"5417",NA
"5418",0.17828
"5419",NA
"5420",0.232607
"5421",0.23693
"5422",0.141467
"5423",0.244264
"5424",NA
"5425",0.218269
"5426",0.031984
"5427",0.124093
"5428",0.201996
"5429",0.191278
"5430",0.121685
"5431",0.161146
"5432",0.167834
"5433",NA
"5434",0.132661
"5435",0.212361
"5436",0.181301
"5437",0.0757676
"5438",0.0410346
"5439",NA
"5440",0.224387
"5441",0.264266
"5442",0.26919
"5443",0.210157
"5444",0.0872018
"5445",0.198206
"5446",0.168231
"5447",0.0989176
"5448",0.367121
"5449",0.187908
"5450",0.0369218
"5451",0.183682
"5452",0.138195
"5453",NA
"5454",0.0592192
"5455",0.0823654
"5456",0.224855
"5457",0.0427914
"5458",0.106004
"5459",0.208289
"5460",0.1333
"5461",0.121389
"5462",0.0797203
"5463",0.0365561
"5464",0.195514
"5465",0.133492
"5466",0.112564
"5467",0.201509
"5468",0.288951
"5469",0.196687
"5470",0.187978
"5471",0.148115
"5472",NA
"5473",0.0364467
"5474",0.0664987
"5475",0.222279
"5476",0.177047
"5477",0.307756
"5478",0.143445
"5479",0.215767
"5480",0.248729
"5481",-0.000573119
"5482",0.239612
"5483",NA
"5484",0.0623162
"5485",0.210902
"5486",0.0734196
"5487",0.238022
"5488",0.179629
"5489",0.293305
"5490",0.210192
"5491",0.152281
"5492",0.0972426
"5493",0.132977
"5494",0.151946
"5495",0.122763
"5496",0.163798
"5497",0.297647
"5498",0.198591
"5499",0.175478
"5500",0.0823128
"5501",0.280879
"5502",0.186107
"5503",0.326415
"5504",0.310246
"5505",0.245324
"5506",0.234416
"5507",0.195198
"5508",0.199641
"5509",-0.0473454
"5510",0.165553
"5511",0.285518
"5512",0.0434535
"5513",0.0670931
"5514",0.188026
"5515",0.303302
"5516",0.262278
"5517",0.171128
"5518",0.239547
"5519",0.209785
"5520",0.182558
"5521",0.040955
"5522",0.213841
"5523",0.309627
"5524",0.224606
"5525",0.335862
"5526",0.287445
"5527",0.161132
"5528",0.144056
"5529",0.0940594
"5530",NA
"5531",0.0758914
"5532",0.239458
"5533",0.267703
"5534",0.260236
"5535",0.0661965
"5536",0.0129918
"5537",0.117278
"5538",0.176746
"5539",0.265156
"5540",0.0689378
"5541",0.0971219
"5542",0.288959
"5543",-0.00364461
"5544",0.130871
"5545",0.0786299
"5546",0.00318407
"5547",0.243469
"5548",0.371744
"5549",NA
"5550",0.174023
"5551",0.272506
"5552",0.187191
"5553",0.269746
"5554",0.300952
"5555",0.146404
"5556",-0.0213366
"5557",0.0885618
"5558",0.189708
"5559",0.283317
"5560",0.0729478
"5561",0.178141
"5562",0.188255
"5563",0.151428
"5564",NA
"5565",0.218262
"5566",0.167506
"5567",0.135137
"5568",0.25385
"5569",0.0796387
"5570",0.19342
"5571",0.203812
"5572",0.302169
"5573",0.246824
"5574",0.243025
"5575",0.136459
"5576",0.234842
"5577",0.14484
"5578",0.138213
"5579",0.268938
"5580",0.223836
"5581",0.248353
"5582",0.221923
"5583",0.17587
"5584",0.316993
"5585",0.148207
"5586",0.26488
"5587",0.204192
"5588",0.202084
"5589",0.240565
"5590",0.123508
"5591",0.201045
"5592",0.0293915
"5593",0.156308
"5594",0.201503
"5595",0.193648
"5596",0.0813847
"5597",0.195761
"5598",0.0778598
"5599",0.106872
"5600",0.173699
"5601",0.324374
"5602",0.275845
"5603",0.240134
"5604",0.048271
"5605",0.246458
"5606",0.29498
"5607",0.292562
"5608",0.353589
"5609",0.229048
"5610",0.166289
"5611",0.159528
"5612",0.228636
"5613",0.131757
"5614",0.175718
"5615",0.216466
"5616",0.0990324
"5617",0.280631
"5618",0.0891024
"5619",0.127961
"5620",0.0789188
"5621",0.103749
"5622",0.218671
"5623",NA
"5624",0.152965
"5625",0.350224
"5626",0.160587
"5627",0.100015
"5628",0.0691927
"5629",-0.0284989
"5630",0.163409
"5631",0.270908
"5632",0.195536
"5633",0.189996
"5634",0.275952
"5635",0.258789
"5636",0.200475
"5637",0.174799
"5638",0.1347
"5639",0.0844864
"5640",0.101913
"5641",0.223231
"5642",0.190062
"5643",0.0571948
"5644",0.278838
"5645",0.148023
"5646",0.206183
"5647",NA
"5648",0.123551
"5649",0.0825736
"5650",NA
"5651",0.279323
"5652",0.0693278
"5653",0.11462
"5654",0.157424
"5655",0.157771
"5656",0.209749
"5657",0.173812
"5658",0.24148
"5659",0.192611
"5660",NA
"5661",-0.000632652
"5662",0.316607
"5663",0.274283
"5664",0.254398
"5665",0.215927
"5666",0.223748
"5667",NA
"5668",0.0883071
"5669",0.187844
"5670",0.130297
"5671",0.225659
"5672",0.148209
"5673",0.126438
"5674",0.119826
"5675",-0.0142458
"5676",0.0891035
"5677",0.273846
"5678",0.211246
"5679",0.0737577
"5680",0.154134
"5681",0.146975
"5682",0.0911886
"5683",0.324924
"5684",0.176427
"5685",0.179557
"5686",0.16684
"5687",0.275916
"5688",0.100069
"5689",0.201602
"5690",0.21158
"5691",0.194975
"5692",0.226833
"5693",0.146524
"5694",0.263536
"5695",0.279132
"5696",NA
"5697",0.118794
"5698",0.261669
"5699",0.181249
"5700",0.240266
"5701",0.150614
"5702",0.158648
"5703",NA
"5704",0.0826314
"5705",0.208964
"5706",0.0989354
"5707",0.123337
"5708",0.124963
"5709",0.0505128
"5710",0.134191
"5711",0.0756322
"5712",0.0279392
"5713",0.245314
"5714",0.207894
"5715",0.120802
"5716",0.196148
"5717",NA
"5718",0.302971
"5719",0.0949758
"5720",0.219799
"5721",0.0886565
"5722",0.0194378
"5723",0.0306191
"5724",0.0776596
"5725",0.121814
"5726",0.206467
"5727",0.239871
"5728",0.300318
"5729",0.298936
"5730",0.102244
"5731",0.4606
"5732",0.443697
"5733",0.303499
"5734",0.475368
"5735",0.214243
"5736",0.237651
"5737",0.264504
"5738",0.223655
"5739",0.390738
"5740",0.271682
"5741",0.211687
"5742",0.253753
"5743",0.151927
"5744",0.341419
"5745",0.23685
"5746",0.312627
"5747",0.238802
"5748",0.221765
"5749",0.232893
"5750",0.255677
"5751",0.158215
"5752",0.299455
"5753",0.273216
"5754",0.227824
"5755",0.30436
"5756",0.437102
"5757",0.210558
"5758",-0.00625632
"5759",NA
"5760",0.273601
"5761",0.178656
"5762",0.273772
"5763",0.236751
"5764",0.253661
"5765",0.335783
"5766",0.280139
"5767",0.308286
"5768",0.364248
"5769",0.243429
"5770",0.202619
"5771",0.264027
"5772",0.26111
"5773",0.423655
"5774",0.369438
"5775",0.232396
"5776",0.151628
"5777",0.252204
"5778",0.217471
"5779",0.135147
"5780",0.173443
"5781",0.41998
"5782",0.337523
"5783",0.408575
"5784",0.151777
"5785",0.284128
"5786",0.10663
"5787",0.335063
"5788",0.306196
"5789",0.118056
"5790",0.131923
"5791",0.0698172
"5792",0.261221
"5793",0.270776
"5794",0.278997
"5795",NA
"5796",0.410263
"5797",0.351664
"5798",0.148528
"5799",0.385497
"5800",0.28847
"5801",0.214809
"5802",0.309579
"5803",0.260514
"5804",0.177405
"5805",0.159806
"5806",0.310071
"5807",0.237208
"5808",0.25597
"5809",0.170477
"5810",0.15588
"5811",0.241218
"5812",0.182529
"5813",NA
"5814",0.192551
"5815",0.33546
"5816",0.155056
"5817",0.307276
"5818",0.206176
"5819",0.263063
"5820",0.435858
"5821",0.236498
"5822",0.337522
"5823",0.207287
"5824",0.276395
"5825",0.256355
"5826",0.175105
"5827",0.224904
"5828",0.341039
"5829",0.353746
"5830",0.326342
"5831",0.250229
"5832",0.305029
"5833",0.30993
"5834",0.174893
"5835",0.348941
"5836",0.315326
"5837",0.365927
"5838",0.28155
"5839",0.310817
"5840",0.271081
"5841",NA
"5842",0.367698
"5843",0.251226
"5844",0.355712
"5845",0.129016
"5846",0.183305
"5847",0.224352
"5848",0.185596
"5849",0.387723
"5850",0.376879
"5851",0.250136
"5852",0.447772
"5853",0.180413
"5854",0.20122
"5855",0.361868
"5856",0.32029
"5857",0.305226
"5858",0.203393
"5859",0.315073
"5860",0.243569
"5861",0.212318
"5862",0.141773
"5863",0.130784
"5864",0.296868
"5865",0.336014
"5866",0.352626
"5867",0.221903
"5868",0.236804
"5869",0.203121
"5870",0.18601
"5871",0.389398
"5872",0.101068
"5873",0.254572
"5874",0.172622
"5875",0.138517
"5876",0.1612
"5877",0.191062
"5878",0.106891
"5879",0.289809
"5880",0.33314
"5881",0.167879
"5882",0.310754
"5883",0.339207
"5884",0.412874
"5885",0.39021
"5886",0.183707
"5887",0.199075
"5888",0.159083
"5889",0.257771
"5890",0.217478
"5891",0.221592
"5892",0.301938
"5893",0.311672
"5894",0.286211
"5895",0.198332
"5896",0.0335395
"5897",0.192171
"5898",0.194391
"5899",0.141793
"5900",0.230599
"5901",0.125509
"5902",0.192082
"5903",0.242843
"5904",0.308749
"5905",0.291762
"5906",0.271605
"5907",0.207504
"5908",0.303907
"5909",0.249607
"5910",0.207674
"5911",0.275024
"5912",0.288966
"5913",0.213866
"5914",NA
"5915",0.105122
"5916",0.257762
"5917",0.200547
"5918",0.294131
"5919",0.256435
"5920",0.297597
"5921",0.166975
"5922",0.24073
"5923",0.265042
"5924",0.200717
"5925",0.349764
"5926",0.387873
"5927",0.293899
"5928",0.238007
"5929",0.120077
"5930",0.208192
"5931",0.181437
"5932",0.286292
"5933",0.302332
"5934",0.183081
"5935",0.243717
"5936",0.184849
"5937",0.215238
"5938",0.285518
"5939",0.295249
"5940",0.242466
"5941",0.244663
"5942",0.193833
"5943",0.287543
"5944",0.246458
"5945",0.167007
"5946",0.165311
"5947",0.274065
"5948",0.237126
"5949",0.261244
"5950",0.289339
"5951",0.182791
"5952",0.275685
"5953",0.11441
"5954",0.216035
"5955",0.132597
"5956",0.211667
"5957",0.189095
"5958",0.165892
"5959",0.182039
"5960",0.0577653
"5961",0.127991
"5962",0.310448
"5963",0.263292
"5964",0.1678
"5965",0.351782
"5966",0.302965
"5967",0.382376
"5968",0.333504
"5969",0.187205
"5970",0.189797
"5971",0.189756
"5972",0.105623
"5973",0.139591
"5974",0.227118
"5975",0.219202
"5976",0.257982
"5977",0.488928
"5978",0.388059
"5979",0.0665618
"5980",0.296865
"5981",0.378505
"5982",0.381702
"5983",0.475147
"5984",0.33212
"5985",0.292811
"5986",0.356422
"5987",0.424758
"5988",0.61382
"5989",0.389371
"5990",0.319166
"5991",0.322217
"5992",0.399714
"5993",0.435109
"5994",0.29579
"5995",0.381891
"5996",0.292113
"5997",0.263836
"5998",0.365789
